item_id,name,category,price,link,short_description,designer,basic_color,furniture
80433486,GODISHUS,Children's furniture,295,https://www.ikea.com/sa/en/p/godishus-chest-of-3-drawers-white-80433486/,"        Chest of 3 drawers,          60x64 cm","804.334.86 Perfect height for small children. They can easily reach and find things on their own.With the included colourful stickers, you can quickly label the drawers in your own personal way.You can also write with chalk on the sticker to keep track of where you have your things.WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.",white,other
10091453,TROFAST,Children's furniture,275,https://www.ikea.com/sa/en/p/trofast-frame-white-10091453/,"        Frame,          99x44x94 cm",Studio Copenhagen,white,other
19275075,STUVA / FRITIDS,Children's furniture,1545,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s19275075/,"        Wardrobe,          120x50x192 cm",Ebba Strandmark/IKEA of Sweden,white,wardrobe
50422494,GODISHUS,Children's furniture,395,https://www.ikea.com/sa/en/p/godishus-wardrobe-white-50422494/,"        Wardrobe,          60x51x178 cm","504.224.94 You can position the shelf and clothes rail in two different ways – clothes rail at the top and shelf down below, or both together at the top of the wardrobe.Deep enough to hold standard-sized adult hangers.With the included colourful stickers, you can quickly label the doors in your own personal way.You can also write with chalk on the sticker to keep track of where you have your things.WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.",white,wardrobe
60441779,ÖRFJÄLL,Children's furniture,195,https://www.ikea.com/sa/en/p/oerfjaell-childrens-desk-chair-white-vissle-blue-green-60441779/,        Children's desk chair,S Holmbäck/U Nordentoft,white,desk
80371520,TROGEN,Children's furniture,89,https://www.ikea.com/sa/en/p/trogen-childrens-step-stool-yellow-80371520/,"        Children's step stool,          40x38x33 cm",J Asshoff/H Brogård,yellow,stool
50171122,TROFAST,Children's furniture,125,https://www.ikea.com/sa/en/p/trofast-wall-storage-white-50171122/,"        Wall storage,          99x30 cm",Studio Copenhagen,white,other
50312909,BUSSAN,Children's furniture,525,https://www.ikea.com/sa/en/p/bussan-beanbag-in-outdoor-grey-50312909/,"        Beanbag, in/outdoor",Anna Efverlund,grey,other
40273593,FLISAT,Children's furniture,89,https://www.ikea.com/sa/en/p/flisat-childrens-stool-40273593/,"        Children's stool,          24x24x28 cm",S Fager/J Karlsson,other,stool
60305705,BUSUNGE,Children's furniture,395,https://www.ikea.com/sa/en/p/busunge-chest-of-2-drawers-white-60305705/,"        Chest of 2 drawers,          80x75 cm",Carl Öjerstam,white,other
30306495,PÅHL,Children's furniture,100,https://www.ikea.com/sa/en/p/pahl-add-on-unit-white-green-30306495/,"        Add-on unit,          64x39 cm",S Fager/J Jelinek,white,other
60265163,BOLMEN,Children's furniture,22,https://www.ikea.com/sa/en/p/bolmen-step-stool-white-60265163/,        Step stool,K Hagberg/M Hagberg,white,stool
10192013,BUSA,Children's furniture,89,https://www.ikea.com/sa/en/p/busa-play-tunnel-10192013/,        Play tunnel,Maria Vinka,other,other
29228470,TROFAST,Children's furniture,365,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-white-s29228470/,"        Storage combination,          99x44x56 cm",Studio Copenhagen,white,other
99228476,TROFAST,Children's furniture,250,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-white-s99228476/,"        Storage combination,          46x30x145 cm",Studio Copenhagen,white,other
90253535,AGAM,Children's furniture,195,https://www.ikea.com/sa/en/p/agam-junior-chair-white-90253535/,        Junior chair,IKEA of Sweden,white,chair
50196354,SUNDVIK,Children's furniture,140,https://www.ikea.com/sa/en/p/sundvik-childrens-table-grey-brown-50196354/,"        Children's table,          76x50 cm",IKEA of Sweden,brown,table
59128959,PÅHL,Children's furniture,395,https://www.ikea.com/sa/en/p/pahl-desk-with-add-on-unit-white-pink-s59128959/,"        Desk with add-on unit,          96x58 cm",S Fager/J Jelinek,white,desk
49123405,TROFAST,Children's furniture,350,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-white-s49123405/,"        Storage combination,          99x44x56 cm",Studio Copenhagen,white,other
10269696,SUNDVIK,Children's furniture,1095,https://www.ikea.com/sa/en/p/sundvik-wardrobe-white-10269696/,"        Wardrobe,          80x50x171 cm",Jon Karlsson,white,wardrobe
95685100,TROFAST,Children's furniture,15,https://www.ikea.com/sa/en/p/trofast-storage-box-white-95685100/,"        Storage box,          42x30x23 cm",Studio Copenhagen,white,other
20273594,FLISAT,Children's furniture,449,https://www.ikea.com/sa/en/p/flisat-childrens-desk-adjustable-20273594/,        Children's desk,S Fager/J Karlsson,other,table
9252593,LANGUR,Children's furniture,345,https://www.ikea.com/sa/en/p/langur-junior-highchair-white-s09252593/,        Junior/highchair,J Fritzdorf/J Feldman/J Hedberg,white,chair
90091454,TROFAST,Children's furniture,30,https://www.ikea.com/sa/en/p/trofast-shelf-white-90091454/,        Shelf,Studio Copenhagen,white,shelf
20305707,BUSUNGE,Children's furniture,645,https://www.ikea.com/sa/en/p/busunge-wardrobe-white-20305707/,"        Wardrobe,          80x139 cm",Carl Öjerstam,white,wardrobe
10424353,VIMUND,Children's furniture,299,https://www.ikea.com/sa/en/p/vimund-childrens-desk-chair-light-pink-10424353/,        Children's desk chair,IKEA of Sweden,pink,desk
80196357,SUNDVIK,Children's furniture,125,https://www.ikea.com/sa/en/p/sundvik-childrens-chair-grey-brown-80196357/,        Children's chair,IKEA of Sweden,brown,chair
80229008,BUSUNGE,Children's furniture,645,https://www.ikea.com/sa/en/p/busunge-wardrobe-light-pink-80229008/,"        Wardrobe,          80x139 cm",Carl Öjerstam,pink,wardrobe
89102095,TROFAST,Children's furniture,475,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s89102095/,"        Storage combination,          94x44x91 cm",Studio Copenhagen,white,other
29252912,STUVA / FRITIDS,Children's furniture,830,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s29252912/,"        Wardrobe,          60x50x192 cm",Ebba Strandmark/IKEA of Sweden,white,wardrobe
50308002,TROFAST,Children's furniture,10,https://www.ikea.com/sa/en/p/trofast-storage-box-yellow-50308002/,"        Storage box,          42x30x10 cm",Studio Copenhagen,yellow,other
20089242,TROFAST,Children's furniture,25,https://www.ikea.com/sa/en/p/trofast-storage-box-white-20089242/,"        Storage box,          42x30x36 cm",Studio Copenhagen,white,other
50346985,LANGUR,Children's furniture,35,https://www.ikea.com/sa/en/p/langur-padded-seat-cover-for-junior-chair-grey-50346985/,        Padded seat cover for junior chair,Chenyi Ke,grey,chair
50357785,UTTER,Children's furniture,25,https://www.ikea.com/sa/en/p/utter-childrens-stool-in-outdoor-white-50357785/,        Children's stool,K Hagberg/M Hagberg,white,stool
69260081,YPPERLIG,Children's furniture,665,https://www.ikea.com/sa/en/p/ypperlig-childrens-table-with-2-benches-s69260081/,        Children's table with 2 benches,HAY,other,bench
10441786,ÖRFJÄLL,Children's furniture,195,https://www.ikea.com/sa/en/p/oerfjaell-childrens-desk-chair-white-vissle-dark-grey-10441786/,        Children's desk chair,S Holmbäck/U Nordentoft,white,desk
59253043,STUVA / FRITIDS,Children's furniture,1225,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-with-storage-bench-white-white-s59253043/,"        Wardrobe with storage bench,          150x50x192 cm",IKEA of Sweden/Ebba Strandmark,white,bench
99129004,PÅHL,Children's furniture,450,https://www.ikea.com/sa/en/p/pahl-desk-with-shelf-unit-white-s99129004/,"        Desk with shelf unit,          128x58 cm",S Fager/J Jelinek,white,shelf
20229011,BUSUNGE,Children's furniture,395,https://www.ikea.com/sa/en/p/busunge-chest-of-2-drawers-light-pink-20229011/,"        Chest of 2 drawers,          80x75 cm",Carl Öjerstam,pink,other
30298023,TROFAST,Children's furniture,15,https://www.ikea.com/sa/en/p/trofast-storage-box-orange-30298023/,"        Storage box,          42x30x23 cm",Studio Copenhagen,orange,other
70091412,TROFAST,Children's furniture,5,https://www.ikea.com/sa/en/p/trofast-storage-box-white-70091412/,"        Storage box,          20x30x10 cm",Studio Copenhagen,white,other
59279585,STUVA / FRITIDS,Children's furniture,375,https://www.ikea.com/sa/en/p/stuva-fritids-toy-storage-with-wheels-white-white-s59279585/,"        Toy storage with wheels,          60x50x64 cm",IKEA of Sweden/Ebba Strandmark,white,other
90269697,SUNDVIK,Children's furniture,1095,https://www.ikea.com/sa/en/p/sundvik-wardrobe-grey-brown-90269697/,"        Wardrobe,          80x50x171 cm",Jon Karlsson,brown,wardrobe
80308699,TROFAST,Children's furniture,55,https://www.ikea.com/sa/en/p/trofast-shelf-light-white-stained-pine-pine-80308699/,"        Shelf,          30 cm",Studio Copenhagen,white,shelf
80153800,TROFAST,Children's furniture,275,https://www.ikea.com/sa/en/p/trofast-frame-white-80153800/,"        Frame,          99x44x56 cm",Studio Copenhagen,white,other
9252673,STUVA / FRITIDS,Children's furniture,415,https://www.ikea.com/sa/en/p/stuva-fritids-chest-of-3-drawers-white-white-s09252673/,"        Chest of 3 drawers,          60x64 cm",Ebba Strandmark,white,other
49128945,PÅHL,Children's furniture,295,https://www.ikea.com/sa/en/p/pahl-desk-white-s49128945/,"        Desk,          96x58 cm",S Fager/J Jelinek,white,desk
89128953,PÅHL,Children's furniture,325,https://www.ikea.com/sa/en/p/pahl-desk-white-s89128953/,"        Desk,          128x58 cm",S Fager/J Jelinek,white,desk
39207716,JULES,Children's furniture,255,https://www.ikea.com/sa/en/p/jules-childrens-desk-chair-white-s39207716/,        Children's desk chair,Nicholai Wiig Hansen,white,desk
60308695,TROFAST,Children's furniture,385,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-60308695/,"        Frame,          94x44x91 cm",Studio Copenhagen,white,other
30128629,STUVA,Children's furniture,175,https://www.ikea.com/sa/en/p/stuva-bench-white-30128629/,"        Bench,          90x50x50 cm",Ebba Strandmark,white,bench
90287413,BUNSÖ,Children's furniture,69,https://www.ikea.com/sa/en/p/bunsoe-childrens-easy-chair-outdoor-white-90287413/,"        Children's easy chair, outdoor",Thomas Sandell,white,chair
19252856,STUVA / FRITIDS,Children's furniture,675,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s19252856/,"        Wardrobe,          60x50x192 cm",Ebba Strandmark/IKEA of Sweden,white,wardrobe
89252688,STUVA / FRITIDS,Children's furniture,545,https://www.ikea.com/sa/en/p/stuva-fritids-bookcase-with-drawers-white-white-s89252688/,"        Bookcase with drawers,          60x50x128 cm",IKEA of Sweden/Ebba Strandmark,white,bookcase
49252553,LANGUR,Children's furniture,400,https://www.ikea.com/sa/en/p/langur-junior-highchair-with-tray-white-s49252553/,        Junior/highchair with tray,J Fritzdorf/J Feldman/J Hedberg,white,chair
30091452,TROFAST,Children's furniture,150,https://www.ikea.com/sa/en/p/trofast-frame-white-30091452/,"        Frame,          46x30x94 cm",Studio Copenhagen,white,other
29103007,TROFAST,Children's furniture,240,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s29103007/,"        Storage combination,          44x30x91 cm",Studio Copenhagen,white,other
70451635,POÄNG,Children's furniture,45,https://www.ikea.com/sa/en/p/poaeng-childrens-armchair-cushion-almas-beige-70451635/,        Children's armchair cushion,704.516.35 Easy to keep clean since the cushion can be machine washed.Recommended for ages from 3 years.Children’s armchair frame is sold separately.,brown,chair
20308701,TROFAST,Children's furniture,165,https://www.ikea.com/sa/en/p/trofast-wall-storage-light-white-stained-pine-pine-20308701/,"        Wall storage,          93x30 cm",Mia Lagerman,white,other
99228551,TROFAST,Children's furniture,260,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-green-white-s99228551/,"        Storage combination,          46x30x145 cm",Studio Copenhagen,white,other
80418056,POÄNG,Children's furniture,134,https://www.ikea.com/sa/en/p/poaeng-childrens-armchair-frame-birch-veneer-80418056/,        Children's armchair frame,Noboru Nakamura,other,chair
69128992,PÅHL,Children's furniture,420,https://www.ikea.com/sa/en/p/pahl-desk-with-shelf-unit-white-s69128992/,"        Desk with shelf unit,          96x58 cm",S Fager/J Jelinek,white,shelf
49128969,PÅHL,Children's furniture,425,https://www.ikea.com/sa/en/p/pahl-desk-with-add-on-unit-white-s49128969/,"        Desk with add-on unit,          128x58 cm",S Fager/J Jelinek,white,desk
80089239,TROFAST,Children's furniture,10,https://www.ikea.com/sa/en/p/trofast-storage-box-white-80089239/,"        Storage box,          42x30x10 cm",Studio Copenhagen,white,other
80362974,SLÄKT,Children's furniture,295,https://www.ikea.com/sa/en/p/slaekt-storage-box-with-castors-80362974/,"        Storage box with castors,          62x62x35 cm",Ebba Strandmark,other,other
90146456,INGOLF,Children's furniture,275,https://www.ikea.com/sa/en/p/ingolf-junior-chair-white-90146456/,        Junior chair,Carina Bengs,white,chair
91415,TROFAST,Children's furniture,5,https://www.ikea.com/sa/en/p/trofast-lid-white-00091415/,"        Lid,          20x28 cm",Studio Copenhagen,white,other
20308697,TROFAST,Children's furniture,320,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-20308697/,"        Frame,          94x52 cm",Studio Copenhagen,white,other
10308693,TROFAST,Children's furniture,195,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-pine-10308693/,"        Frame,          44x91 cm",Studio Copenhagen,white,other
70253541,AGAM,Children's furniture,195,https://www.ikea.com/sa/en/p/agam-junior-chair-black-70253541/,        Junior chair,IKEA of Sweden,black,chair
9102532,TROFAST,Children's furniture,395,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s09102532/,"        Storage combination,          94x44x52 cm",Studio Copenhagen,white,other
40466285,TROFAST,Children's furniture,10,https://www.ikea.com/sa/en/p/trofast-storage-box-green-40466285/,"        Storage box,          42x30x10 cm",404.662.85 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,green,other
69337801,TROFAST,Children's furniture,200,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-white-pink-s69337801/,"        Storage combination,          46x30x94 cm",Studio Copenhagen,white,other
60353838,INGOLF,Children's furniture,220,https://www.ikea.com/sa/en/p/ingolf-junior-chair-antique-stain-60353838/,        Junior chair,Carina Bengs,other,chair
79102958,TROFAST,Children's furniture,410,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s79102958/,"        Storage combination,          94x44x52 cm",Studio Copenhagen,white,other
50348668,YPPERLIG,Children's furniture,195,https://www.ikea.com/sa/en/p/ypperlig-childrens-bench-beech-dark-red-50348668/,"        Children's bench,          65x35 cm",HAY,red,bench
69252712,STUVA / FRITIDS,Children's furniture,730,https://www.ikea.com/sa/en/p/stuva-fritids-chest-of-6-drawers-white-white-s69252712/,"        Chest of 6 drawers,          60x50x128 cm",Ebba Strandmark,white,other
165213,URBAN,Children's furniture,225,https://www.ikea.com/sa/en/p/urban-junior-chair-white-00165213/,        Junior chair,Carl Öjerstam,white,chair
30171123,TROFAST,Children's furniture,175,https://www.ikea.com/sa/en/p/trofast-frame-white-30171123/,"        Frame,          46x30x145 cm",Studio Copenhagen,white,other
19252615,LANGUR,Children's furniture,235,https://www.ikea.com/sa/en/p/langur-junior-chair-white-s19252615/,        Junior chair,J Fritzdorf/J Feldman/J Hedberg,white,chair
30466281,TROFAST,Children's furniture,15,https://www.ikea.com/sa/en/p/trofast-storage-box-orange-30466281/,"        Storage box,          42x30x23 cm",304.662.81 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,orange,other
50466275,TROFAST,Children's furniture,15,https://www.ikea.com/sa/en/p/trofast-storage-box-pink-50466275/,"        Storage box,          42x30x23 cm",504.662.75 Fits in TROFAST frames.Can be stacked when completed with a lid.May be completed with TROFAST lid.,pink,other
40348664,YPPERLIG,Children's furniture,275,https://www.ikea.com/sa/en/p/ypperlig-childrens-table-beech-dark-red-40348664/,"        Children's table,          74x62 cm",HAY,red,table
